brood,datetime,observed,dead,swimming,graduated,Date Spawned,eggs produced (m),age,surviving,fraction_surviving,age_days
21-23,2021-05-24T06:30:00Z,TRUE,285.70000000000005,201.6,0,2021-05-17T00:00:00Z,487.3,628200,201.6,0.41370818797455367,7.270833333333333
21-23,2021-05-28T05:20:00Z,TRUE,360.70000000000005,125.3,1.3,2021-05-17T00:00:00Z,487.3,969600,126.6,0.2597988918530679,11.222222222222221
21-23,2021-05-31T07:00:00Z,TRUE,364.1,101.7,21.5,2021-05-17T00:00:00Z,487.3,1234800,123.2,0.2528216704288939,14.291666666666666
21-23,2021-06-01T06:10:00Z,FALSE,364.07000000000005,NA,37.730000000000004,2021-05-17T00:00:00Z,487.3,1318200,NA,NA,15.256944444444445
21-23,2021-06-02T06:15:00Z,TRUE,378.23,43.2,65.87,2021-05-17T00:00:00Z,487.3,1404900,109.07000000000001,0.223825159039606,16.260416666666668
21-23,2021-06-04T06:15:00Z,TRUE,380.47,40.64,66.19,2021-05-17T00:00:00Z,487.3,1577700,106.83,0.21922840139544428,18.260416666666668
21-23,2021-06-05T07:00:00Z,FALSE,380.29,NA,76.41,2021-05-17T00:00:00Z,487.3,1666800,NA,NA,19.291666666666668
21-23,2021-06-06T07:20:00Z,TRUE,394.13,0,93.17,2021-05-17T00:00:00Z,487.3,1754400,93.17,0.191196388261851,20.305555555555554
21-26,2021-05-20T00:00:00Z,TRUE,0,466.9,0,2021-05-20T00:00:00Z,466.9,0,466.9,1,0
21-26,2021-05-24T06:30:00Z,TRUE,240.99999999999997,225.9,0,2021-05-20T00:00:00Z,466.9,369000,225.9,0.48382951381452133,4.270833333333333
21-26,2021-05-28T05:20:00Z,TRUE,263.5,203.4,0,2021-05-20T00:00:00Z,466.9,710400,203.4,0.4356393231955451,8.222222222222223
21-26,2021-06-01T06:10:00Z,TRUE,305.46,160.58,0.8600000000000001,2021-05-20T00:00:00Z,466.9,1059000,161.44000000000003,0.34576997215677885,12.256944444444445
21-26,2021-06-03T06:10:00Z,TRUE,396.268,63,7.632000000000001,2021-05-20T00:00:00Z,466.9,1231800,70.632,0.15127864639109018,14.256944444444445
21-26,2021-06-05T06:30:00Z,TRUE,389.688,56,21.212,2021-05-20T00:00:00Z,466.9,1405800,77.212,0.16537159991432857,16.270833333333332
21-26,2021-06-06T07:20:00Z,FALSE,391.128,NA,28.972,2021-05-20T00:00:00Z,466.9,1495200,NA,NA,17.305555555555554
21-26,2021-06-07T06:25:00Z,TRUE,393.318,16.2,57.382000000000005,2021-05-20T00:00:00Z,466.9,1578300,73.58200000000001,0.15759691582780042,18.26736111111111
21-26,2021-06-09T08:30:00Z,TRUE,398.728,0,68.17200000000001,2021-05-20T00:00:00Z,466.9,1758600,68.17200000000001,0.1460098522167488,20.354166666666668
21-24,2021-05-19T00:00:00Z,TRUE,0,524.4,0,2021-05-19T00:00:00Z,524.4,0,524.4,1,0
21-24,2021-05-24T06:30:00Z,TRUE,365.09999999999997,159.3,0,2021-05-19T00:00:00Z,524.4,455400,159.3,0.30377574370709387,5.270833333333333
21-24,2021-05-28T05:20:00Z,TRUE,371.09999999999997,153.3,0,2021-05-19T00:00:00Z,524.4,796800,153.3,0.29233409610983985,9.222222222222223
21-24,2021-05-31T06:30:00Z,TRUE,433.39,85.52,5.49,2021-05-19T00:00:00Z,524.4,1060200,91.00999999999999,0.17355072463768115,12.270833333333334
21-24,2021-06-01T10:45:00Z,FALSE,433.71,NA,12.09,2021-05-19T00:00:00Z,524.4,1161900,NA,NA,13.447916666666666
21-24,2021-06-02T06:15:00Z,TRUE,443.66999999999996,46.400000000000006,34.33,2021-05-19T00:00:00Z,524.4,1232100,80.73,0.15394736842105264,14.260416666666666
21-24,2021-06-03T08:00:00Z,FALSE,448.412,NA,40.888,2021-05-19T00:00:00Z,524.4,1324800,NA,NA,15.333333333333334
21-24,2021-06-04T06:15:00Z,TRUE,447.522,12.96,63.918,2021-05-19T00:00:00Z,524.4,1404900,76.878,0.14660183066361557,16.260416666666668
21-24,2021-06-06T07:20:00Z,TRUE,453.082,0,71.318,2021-05-19T00:00:00Z,524.4,1581600,71.318,0.13599923722349352,18.305555555555554
21-27,2021-05-24T00:00:00Z,TRUE,0,254.6,0,2021-05-24T00:00:00Z,254.6,0,254.6,1,0
21-27,2021-05-28T05:20:00Z,TRUE,153.485,101.1,0.015,2021-05-24T00:00:00Z,254.6,364800,101.115,0.39715239591516105,4.222222222222222
21-27,2021-06-01T06:10:00Z,TRUE,156.485,98.1,0.015,2021-05-24T00:00:00Z,254.6,713400,98.115,0.385369206598586,8.256944444444445
21-27,2021-06-04T06:15:00Z,TRUE,175.80900000000003,72.8,5.991,2021-05-24T00:00:00Z,254.6,972900,78.791,0.30946975648075414,11.260416666666666
21-27,2021-06-05T06:30:00Z,FALSE,175.81100000000004,NA,14.988999999999999,2021-05-24T00:00:00Z,254.6,1060200,NA,NA,12.270833333333334
21-27,2021-06-06T07:20:00Z,TRUE,185.11100000000005,31.5,37.989,2021-05-24T00:00:00Z,254.6,1149600,69.489,0.2729340141398272,13.305555555555555
21-27,2021-06-08T06:20:00Z,TRUE,188.76100000000005,10.8,55.039,2021-05-24T00:00:00Z,254.6,1318800,65.839,0.2585978004713276,15.263888888888888
21-27,2021-06-10T07:50:00Z,TRUE,189.54100000000005,0,65.059,2021-05-24T00:00:00Z,254.6,1497000,65.059,0.25553417124901806,17.32638888888889
21-28,2021-05-25T00:00:00Z,TRUE,0,384.5,0,2021-05-25T00:00:00Z,384.5,0,384.5,1,0
21-28,2021-05-28T10:25:00Z,TRUE,172.1,212.4,0,2021-05-25T00:00:00Z,384.5,296700,212.4,0.5524057217165149,3.434027777777778
21-28,2021-06-01T06:10:00Z,TRUE,190.1,194.4,0,2021-05-25T00:00:00Z,384.5,627000,194.4,0.505591677503251,7.256944444444444
21-28,2021-06-04T06:15:00Z,TRUE,190.25,194.25,0,2021-05-25T00:00:00Z,384.5,886500,194.25,0.5052015604681405,10.260416666666666
21-28,2021-06-07T08:00:00Z,TRUE,288.989,90.9,4.611,2021-05-25T00:00:00Z,384.5,1152000,95.51100000000001,0.24840312093628092,13.333333333333334
21-28,2021-06-09T12:10:00Z,TRUE,353.649,107.66000000000001,14.091000000000001,2021-05-25T00:00:00Z,384.5,1339800,121.751,0.3166475942782835,15.506944444444445
21-28,2021-06-10T07:50:00Z,FALSE,362.589,NA,20.671,2021-05-25T00:00:00Z,384.5,1410600,NA,NA,16.32638888888889
21-28,2021-06-11T07:45:00Z,TRUE,449.337,99,34.723,2021-05-25T00:00:00Z,384.5,1496700,133.723,0.3477841352405722,17.322916666666668
21-28,2021-06-13T06:55:00Z,TRUE,551.107,72,58.953,2021-05-25T00:00:00Z,384.5,1666500,130.953,0.3405799739921977,19.288194444444446
21-28,2021-06-15T08:00:00Z,TRUE,627.867,65.24,60.953,2021-05-25T00:00:00Z,384.5,1843200,126.193,0.3282002600780234,21.333333333333332
21-28,2021-06-16T10:00:00Z,FALSE,641.817,NA,69.483,2021-05-25T00:00:00Z,384.5,1936800,NA,NA,22.416666666666668
21-28,2021-06-17T09:25:00Z,TRUE,691.947,32.4,94.953,2021-05-25T00:00:00Z,384.5,2021100,127.35300000000001,0.3312171651495449,23.39236111111111
21-28,2021-06-19T06:00:00Z,TRUE,733.187,12.6,105.91300000000001,2021-05-25T00:00:00Z,384.5,2181600,118.513,0.3082262678803641,25.25
21-28,2021-06-21T06:20:00Z,TRUE,751.427,2.7,110.17300000000002,2021-05-25T00:00:00Z,384.5,2355600,112.87300000000002,0.2935578673602081,27.26388888888889
21-28,2021-06-23T07:00:00Z,TRUE,755.124,0,111.87600000000002,2021-05-25T00:00:00Z,384.5,2530800,111.87600000000002,0.2909648894668401,29.291666666666668
21-29,2021-05-26T00:00:00Z,TRUE,0,619.7,0,2021-05-26T00:00:00Z,619.7,0,619.7,1,0
21-29,2021-06-01T06:10:00Z,TRUE,338.00000000000006,281.7,0,2021-05-26T00:00:00Z,619.7,540600,281.7,0.45457479425528474,6.256944444444444
21-29,2021-06-04T06:15:00Z,TRUE,347.00000000000006,272.7,0,2021-05-26T00:00:00Z,619.7,800100,272.7,0.44005163788930124,9.260416666666666
21-29,2021-06-08T06:20:00Z,TRUE,451.5400000000001,159.46,8.7,2021-05-26T00:00:00Z,619.7,1146000,168.16,0.2713571082781991,13.263888888888888
21-29,2021-06-09T08:30:00Z,FALSE,459.4000000000001,NA,11.799999999999999,2021-05-26T00:00:00Z,619.7,1240200,NA,NA,14.354166666666666
21-29,2021-06-10T07:50:00Z,TRUE,431.6020000000001,132.84799999999998,55.25,2021-05-26T00:00:00Z,619.7,1324200,188.09799999999998,0.30353074068097463,15.326388888888888
21-29,2021-06-11T07:45:00Z,FALSE,434.4220000000001,NA,73.13,2021-05-26T00:00:00Z,619.7,1410300,NA,NA,16.322916666666668
21-29,2021-06-12T06:55:00Z,TRUE,430.08400000000006,114.13999999999999,75.476,2021-05-26T00:00:00Z,619.7,1493700,189.61599999999999,0.30598031305470386,17.288194444444446
21-29,2021-06-13T06:55:00Z,FALSE,431.51400000000007,NA,85.586,2021-05-26T00:00:00Z,619.7,1580100,NA,NA,18.288194444444446
21-29,2021-06-14T06:30:00Z,TRUE,432.48400000000004,89.1,98.116,2021-05-26T00:00:00Z,619.7,1665000,187.216,0.30210747135710825,19.270833333333332
21-29,2021-06-15T06:00:00Z,FALSE,435.77400000000006,NA,117.326,2021-05-26T00:00:00Z,619.7,1749600,NA,NA,20.25
21-29,2021-06-16T06:55:00Z,TRUE,442.46400000000006,29.7,147.536,2021-05-26T00:00:00Z,619.7,1839300,177.236,0.28600290463127315,21.288194444444446
21-29,2021-06-17T07:40:00Z,FALSE,443.26400000000007,NA,155.736,2021-05-26T00:00:00Z,619.7,1928400,NA,NA,22.319444444444443
21-29,2021-06-18T06:30:00Z,TRUE,447.0640000000001,4.5,168.136,2021-05-26T00:00:00Z,619.7,2010600,172.636,0.2785799580442149,23.270833333333332
21-29,2021-06-20T11:35:00Z,TRUE,447.14400000000006,0,172.55599999999998,2021-05-26T00:00:00Z,619.7,2201700,172.55599999999998,0.2784508633209617,25.48263888888889
21-30,2021-05-28T00:00:00Z,TRUE,0,698.5,0,2021-05-28T00:00:00Z,698.5,0,698.5,1,0
21-30,2021-06-02T06:15:00Z,TRUE,206.2,492.3,0,2021-05-28T00:00:00Z,698.5,454500,492.3,0.7047959914101647,5.260416666666667
21-30,2021-06-07T06:25:00Z,TRUE,289,409.5,0,2021-05-28T00:00:00Z,698.5,887100,409.5,0.5862562634216177,10.26736111111111
21-30,2021-06-10T07:50:00Z,TRUE,585.1,113.4,0,2021-05-28T00:00:00Z,698.5,1151400,113.4,0.1623478883321403,13.326388888888888
21-30,2021-06-13T06:55:00Z,TRUE,554.6,121.5,22.4,2021-05-28T00:00:00Z,698.5,1407300,143.9,0.20601288475304225,16.288194444444446
21-30,2021-06-15T06:00:00Z,TRUE,541,133.8,23.7,2021-05-28T00:00:00Z,698.5,1576800,157.5,0.22548317823908376,18.25
21-30,2021-06-16T06:55:00Z,FALSE,544.07,NA,39.23,2021-05-28T00:00:00Z,698.5,1666500,NA,NA,19.288194444444446
21-30,2021-06-17T05:55:00Z,TRUE,541.6800000000001,104.30000000000001,52.519999999999996,2021-05-28T00:00:00Z,698.5,1749300,156.82,0.22450966356478166,20.24652777777778
21-30,2021-06-18T06:30:00Z,FALSE,543.98,NA,68.11999999999999,2021-05-28T00:00:00Z,698.5,1837800,NA,NA,21.270833333333332
21-30,2021-06-19T06:00:00Z,TRUE,557.73,46.09,94.67999999999999,2021-05-28T00:00:00Z,698.5,1922400,140.76999999999998,0.20153185397279882,22.25
21-30,2021-06-20T07:20:00Z,FALSE,558.426,NA,101.374,2021-05-28T00:00:00Z,698.5,2013600,NA,NA,23.305555555555557
21-30,2021-06-21T06:20:00Z,TRUE,556.226,27.3,114.97399999999999,2021-05-28T00:00:00Z,698.5,2096400,142.274,0.20368503937007873,24.26388888888889
21-30,2021-06-22T07:50:00Z,FALSE,556.326,NA,122.374,2021-05-28T00:00:00Z,698.5,2188200,NA,NA,25.32638888888889
21-31,2021-06-01T00:00:00Z,TRUE,0,466,0,2021-06-01T00:00:00Z,466,0,466,1,0
21-31,2021-06-04T06:15:00Z,TRUE,315.7,150.3,0,2021-06-01T00:00:00Z,466,281700,150.3,0.3225321888412017,3.2604166666666665
21-31,2021-06-08T06:20:00Z,TRUE,324.7,141.3,0,2021-06-01T00:00:00Z,466,627600,141.3,0.30321888412017167,7.263888888888889
21-31,2021-06-11T07:45:00Z,TRUE,379.25,86.75,0,2021-06-01T00:00:00Z,466,891900,86.75,0.1861587982832618,10.322916666666666
21-31,2021-06-12T06:55:00Z,FALSE,380.455,NA,3.645,2021-06-01T00:00:00Z,466,975300,NA,NA,11.288194444444445
21-31,2021-06-13T06:50:00Z,TRUE,376.443,0,89.557,2021-06-01T00:00:00Z,466,1061400,89.557,0.1921824034334764,12.284722222222221
21-31,2021-06-13T06:55:00Z,TRUE,304.443,72,89.557,2021-06-01T00:00:00Z,466,1061700,161.55700000000002,0.3466888412017168,12.288194444444445
21-31,2021-06-15T06:00:00Z,TRUE,310.293,41,114.707,2021-06-01T00:00:00Z,466,1231200,155.707,0.3341351931330472,14.25
21-31,2021-06-17T05:55:00Z,TRUE,319.01300000000003,0,146.987,2021-06-01T00:00:00Z,466,1403700,146.987,0.31542274678111587,16.24652777777778
21-32,2021-06-02T00:00:00Z,TRUE,0,905.7,0,2021-06-02T00:00:00Z,905.7,0,905.7,1,0
21-32,2021-06-07T06:25:00Z,TRUE,419.70000000000005,486,0,2021-06-02T00:00:00Z,905.7,455100,486,0.5366015236833388,5.267361111111112
21-32,2021-06-10T07:50:00Z,TRUE,504.30000000000007,401.4,0,2021-06-02T00:00:00Z,905.7,719400,401.4,0.4431931103014243,8.32638888888889
21-32,2021-06-14T06:30:00Z,TRUE,592.55,312.35,0.7999999999999999,2021-06-02T00:00:00Z,905.7,1060200,313.15000000000003,0.34575466490007734,12.270833333333334
21-32,2021-06-16T06:55:00Z,TRUE,784.92,113.7,7.08,2021-06-02T00:00:00Z,905.7,1234500,120.78,0.13335541570056308,14.288194444444445
21-32,2021-06-17T09:20:00Z,FALSE,784.0799999999999,NA,18.12,2021-06-02T00:00:00Z,905.7,1329600,NA,NA,15.388888888888888
21-32,2021-06-18T06:30:00Z,TRUE,776.0799999999999,102.5,27.12,2021-06-02T00:00:00Z,905.7,1405800,129.62,0.14311582201612014,16.270833333333332
21-32,2021-06-19T06:00:00Z,FALSE,774.7599999999999,NA,44.54,2021-06-02T00:00:00Z,905.7,1490400,NA,NA,17.25
21-32,2021-06-20T11:35:00Z,TRUE,748.9499999999998,86.74000000000001,70.00999999999999,2021-06-02T00:00:00Z,905.7,1596900,156.75,0.17307055316329908,18.48263888888889
21-32,2021-06-21T08:20:00Z,FALSE,749.3799999999998,NA,83.41999999999999,2021-06-02T00:00:00Z,905.7,1671600,NA,NA,19.34722222222222
21-32,2021-06-22T06:40:00Z,TRUE,749.7999999999997,39.6,116.29999999999998,2021-06-02T00:00:00Z,905.7,1752000,155.89999999999998,0.17213205255603398,20.27777777777778
21-32,2021-06-24T06:00:00Z,TRUE,749.7999999999997,39.6,116.29999999999998,2021-06-02T00:00:00Z,905.7,1922400,155.89999999999998,0.17213205255603398,22.25
21-32,2021-06-24T08:05:00Z,TRUE,754.9999999999998,17.1,133.6,2021-06-02T00:00:00Z,905.7,1929900,150.7,0.16639063707629456,22.336805555555557
21-32,2021-06-25T11:55:00Z,TRUE,757.4099999999997,0,148.29,2021-06-02T00:00:00Z,905.7,2030100,148.29,0.16372971182510762,23.496527777777775
21-33,2021-06-04T00:00:00Z,TRUE,0,413.8,0,2021-06-04T00:00:00Z,413.8,0,413.8,1,0
21-33,2021-06-08T06:20:00Z,TRUE,153.7,260.1,0,2021-06-04T00:00:00Z,413.8,368400,260.1,0.6285645239246013,4.263888888888888
21-33,2021-06-11T07:45:00Z,TRUE,195.10000000000002,218.7,0,2021-06-04T00:00:00Z,413.8,632700,218.7,0.52851619139681,7.322916666666667
21-33,2021-06-15T06:00:00Z,TRUE,119.13,277.13,17.54,2021-06-04T00:00:00Z,413.8,972000,294.67,0.7121072982116965,11.25
21-33,2021-06-17T05:55:00Z,FALSE,297.802,NA,25.898,2021-06-04T00:00:00Z,413.8,1144500,NA,NA,13.246527777777779
21-33,2021-06-18T06:30:00Z,FALSE,298.382,NA,38.918,2021-06-04T00:00:00Z,413.8,1233000,NA,NA,14.270833333333334
21-33,2021-06-19T06:00:00Z,TRUE,333.742,26.5,53.558,2021-06-04T00:00:00Z,413.8,1317600,80.05799999999999,0.19347027549540838,15.25
21-33,2021-06-21T06:20:00Z,TRUE,328.29200000000003,17.1,68.408,2021-06-04T00:00:00Z,413.8,1491600,85.50800000000001,0.20664088931851138,17.26388888888889
21-34,2021-06-07T00:00:00Z,TRUE,0,699.6,0,2021-06-07T00:00:00Z,699.6,0,699.6,1,0
21-34,2021-06-10T07:50:00Z,TRUE,319.8,379.8,0,2021-06-07T00:00:00Z,699.6,287400,379.8,0.5428816466552315,3.326388888888889
21-34,2021-06-14T06:30:00Z,TRUE,353.1,346.5,0,2021-06-07T00:00:00Z,699.6,628200,346.5,0.49528301886792453,7.270833333333333
21-34,2021-06-17T05:55:00Z,TRUE,644.7,54.9,0,2021-06-07T00:00:00Z,699.6,885300,54.9,0.07847341337907375,10.246527777777777
21-34,2021-06-21T06:20:00Z,TRUE,680.86,0,18.74,2021-06-07T00:00:00Z,699.6,1232400,18.74,0.026786735277301313,14.263888888888888
21-35,2021-06-08T00:00:00Z,TRUE,0,1269.5,0,2021-06-08T00:00:00Z,1269.5,0,1269.5,1,0
21-35,2021-06-11T07:45:00Z,TRUE,524,745.5,0,2021-06-08T00:00:00Z,1269.5,287100,745.5,0.587239070500197,3.3229166666666665
21-35,2021-06-15T06:30:00Z,TRUE,725,544.5,0,2021-06-08T00:00:00Z,1269.5,628200,544.5,0.4289090192989366,7.270833333333333
21-35,2021-06-17T05:55:00Z,TRUE,758.3,511.2,0,2021-06-08T00:00:00Z,1269.5,798900,511.2,0.4026782197715636,9.246527777777777
21-35,2021-06-21T06:20:00Z,TRUE,953.53,306.6,9.37,2021-06-08T00:00:00Z,1269.5,1146000,315.97,0.24889326506498624,13.263888888888888
21-35,2021-06-24T06:15:00Z,TRUE,1138.43,108.89999999999999,22.17,2021-06-08T00:00:00Z,1269.5,1404900,131.07,0.10324537219377707,16.260416666666668
21-35,2021-06-25T08:00:00Z,FALSE,1138.442,NA,30.258000000000003,2021-06-08T00:00:00Z,1269.5,1497600,NA,NA,17.333333333333332
21-35,2021-06-26T07:00:00Z,TRUE,1091.862,122.5,55.138000000000005,2021-06-08T00:00:00Z,1269.5,1580400,177.638,0.13992753052382828,18.291666666666668
21-35,2021-06-27T06:00:00Z,FALSE,1092.8020000000001,NA,74.09800000000001,2021-06-08T00:00:00Z,1269.5,1663200,NA,NA,19.25
